CaptureEventID,NumSpecies,Species,Count
ASG000d4oe,1,otherBird,1
ASG000d4or,1,wildebeest,8
ASG000d4p0,1,wildebeest,2
ASG000d4ph,1,wildebeest,2
ASG000d4r6,1,wildebeest,1
ASG000d4rd,1,wildebeest,11-50
ASG000d4ro,1,wildebeest,1
ASG000d4sh,1,wildebeest,11-50
ASG000d4sy,1,wildebeest,10
ASG000d4up,1,wildebeest,5
ASG000d4v8,1,cheetah,1
ASG000d4wi,1,wildebeest,2
ASG000d4wj,1,otherBird,11-50
ASG000d4wp,1,wildebeest,1
ASG000d4y2,1,wildebeest,3
ASG000d4yh,1,impossible,
ASG000d4z7,2,wildebeest,1
ASG000d4z7,2,zebra,2
ASG000d4zs,1,wildebeest,4
ASG000d501,1,otherBird,6
ASG000d506,1,wildebeest,1
ASG000d507,1,wildebeest,1
ASG000d50r,1,wildebeest,4
ASG000d516,1,gazelleThomsons,2
ASG000d51g,1,wildebeest,11-50
ASG000d51j,1,wildebeest,2
ASG000d51x,1,zebra,5
ASG000d529,1,wildebeest,1
ASG000d52v,1,wildebeest,1
ASG000d52z,1,wildebeest,11-50
ASG000d53t,1,zebra,1
ASG000d55m,1,wildebeest,1
ASG000d55p,1,wildebeest,6
ASG000d55z,1,wildebeest,2
ASG000d561,1,wildebeest,1
ASG000d56t,1,hippopotamus,1
ASG000d56u,3,otherBird,11-50
ASG000d56u,3,wildebeest,7
ASG000d56u,3,zebra,2
ASG000d56y,1,warthog,1
ASG000d56z,1,gazelleThomsons,1
ASG000d572,1,wildebeest,2
ASG000d578,1,wildebeest,3
ASG000d57d,1,wildebeest,11-50
ASG000d57r,1,wildebeest,4
ASG000d57w,1,wildebeest,4
ASG000d580,1,wildebeest,3
ASG000d583,1,gazelleThomsons,1
ASG000d589,1,wildebeest,1
ASG000d58h,1,wildebeest,7
ASG000d59m,1,wildebeest,2
ASG000d5ak,1,wildebeest,11-50
ASG000d5av,1,wildebeest,9
ASG000d5bt,1,cheetah,1
ASG000d5c3,1,wildebeest,2
ASG000d5cm,1,wildebeest,1
ASG000d5dd,1,gazelleThomsons,1
ASG000d5dr,1,wildebeest,3
ASG000d5du,1,wildebeest,2
ASG000d5g5,2,wildebeest,1
ASG000d5g5,2,zebra,2
ASG000d5jr,1,wildebeest,3
ASG000d5k0,1,wildebeest,2
ASG000d5kp,1,gazelleThomsons,11-50
ASG000d5of,1,wildebeest,11-50
ASG000d5r8,2,wildebeest,3
ASG000d5r8,2,zebra,1
ASG000d5rv,1,wildebeest,11-50
ASG000d5tl,1,gazelleThomsons,11-50
ASG000d5vs,1,wildebeest,1
ASG000d5w4,1,gazelleThomsons,8
ASG000d5w8,1,wildebeest,1
ASG000d5wm,1,wildebeest,1
ASG000d5xr,1,wildebeest,1
ASG000d5yy,1,wildebeest,11-50
ASG000d61g,1,wildebeest,5
ASG000d61i,1,wildebeest,11-50
ASG000d61s,2,wildebeest,2
ASG000d61s,2,zebra,1
ASG000d64l,2,wildebeest,1
ASG000d64l,2,zebra,1
ASG000d66g,1,gazelleThomsons,1
ASG000d66n,1,gazelleThomsons,7
ASG000d66x,1,wildebeest,3
ASG000d675,1,wildebeest,11-50
ASG000d676,1,gazelleThomsons,3
ASG000d67g,1,wildebeest,1
ASG000d67u,1,wildebeest,7
ASG000d689,1,gazelleThomsons,11-50
ASG000d68w,1,wildebeest,1
ASG000d6b0,1,wildebeest,1
ASG000d6co,1,wildebeest,3
ASG000d6es,1,wildebeest,9
ASG000d6fr,1,zebra,1
ASG000d6gx,1,wildebeest,3
ASG000d6gy,1,gazelleThomsons,2
ASG000d6hc,2,wildebeest,11-50
ASG000d6hc,2,zebra,5
ASG000d6ig,1,wildebeest,6
ASG000d6jg,2,wildebeest,4
ASG000d6jg,2,zebra,1
ASG000d6ka,1,wildebeest,1
ASG000d6kd,1,gazelleThomsons,1
ASG000d6l2,1,zebra,6
ASG000d6l8,1,zebra,6
ASG000d6mq,1,wildebeest,11-50
ASG000d6nu,1,wildebeest,2
ASG000d6qy,1,wildebeest,1
ASG000d6sh,1,wildebeest,11-50
ASG000d6sm,1,wildebeest,3
ASG000d6ss,1,wildebeest,1
ASG000d6uk,1,wildebeest,2
ASG000d6uz,1,wildebeest,5
ASG000d6vw,1,wildebeest,2
ASG000d6wp,1,wildebeest,11-50
ASG000d6y0,2,wildebeest,1
ASG000d6y0,2,zebra,8
ASG000d6y9,1,gazelleThomsons,2
ASG000d71i,1,wildebeest,2
ASG000d72l,1,wildebeest,5
ASG000d746,1,wildebeest,1
ASG000d748,1,wildebeest,9
ASG000d74c,1,wildebeest,4
ASG000d74h,1,wildebeest,1
ASG000d76e,1,wildebeest,1
ASG000d7a6,1,wildebeest,3
ASG000d7dg,2,wildebeest,6
ASG000d7dg,2,zebra,4
ASG000d7do,1,wildebeest,9
ASG000d7dw,1,wildebeest,4
ASG000d7er,1,wildebeest,1
ASG000d7gk,1,wildebeest,2
ASG000d7h9,2,wildebeest,11-50
ASG000d7h9,2,zebra,2
ASG000d7ij,1,gazelleThomsons,2
ASG000d7kw,1,gazelleThomsons,7
ASG000d7l6,1,gazelleThomsons,5
ASG000d7lm,1,gazelleThomsons,2
ASG000d7ly,1,gazelleThomsons,1
ASG000d7m8,1,zebra,3
ASG000d7mn,1,gazelleThomsons,6
ASG000d7mq,1,gazelleThomsons,7
ASG000d7o9,2,gazelleGrants,1
ASG000d7o9,2,gazelleThomsons,11-50
ASG000d7oa,1,zebra,1
ASG000d7og,1,gazelleThomsons,2
ASG000d7pk,1,gazelleThomsons,11-50
ASG000d7pm,1,cheetah,1
ASG000d7q1,1,gazelleThomsons,2
ASG000d7qe,1,gazelleThomsons,8
ASG000d7re,1,lionFemale,1
ASG000d7s0,1,hartebeest,1
ASG000d7sj,1,gazelleThomsons,11-50
ASG000d7te,1,human,1
ASG000d7tr,1,zebra,2
ASG000d7tz,2,eland,1
ASG000d7tz,2,otherBird,2
ASG000d7uj,1,gazelleThomsons,11-50
ASG000d7uq,1,gazelleGrants,2
ASG000d7uw,1,gazelleThomsons,5
ASG000d7vb,1,zebra,1
ASG000d7vj,1,zebra,1
ASG000d7wt,1,gazelleThomsons,11-50
ASG000d7xz,1,gazelleThomsons,11-50
ASG000d7y8,1,gazelleThomsons,1
ASG000d7y9,1,gazelleThomsons,1
ASG000d7yf,1,gazelleThomsons,9
ASG000d7yn,1,zebra,2
ASG000d8i0,1,impala,1
ASG000d8ml,1,impala,1
ASG000d8xa,1,dikDik,1
ASG000d8yd,1,dikDik,1
ASG000d90h,1,impala,1
ASG000d91l,1,impala,1
ASG000d97i,1,impala,1
ASG000d99t,1,human,1
ASG000d9a1,1,zebra,2
ASG000d9a3,1,zebra,2
ASG000d9ac,1,hyenaSpotted,1
ASG000d9b5,1,wildebeest,1
ASG000d9dg,2,wildebeest,3
ASG000d9dg,2,zebra,3
ASG000d9e0,1,zebra,1
ASG000d9fi,1,impala,1
ASG000d9g9,1,zebra,2
ASG000d9gi,1,elephant,1
ASG000d9hm,1,lionFemale,2
ASG000d9ii,1,lionFemale,2
ASG000d9im,1,elephant,2
ASG000d9iu,1,elephant,1
ASG000d9k2,1,lionFemale,1
ASG000d9l8,1,reedbuck,1
ASG000d9m0,1,zebra,3
ASG000d9md,1,zebra,4
ASG000d9mt,1,guineaFowl,1
ASG000d9mx,1,zebra,3
ASG000d9n7,1,wildebeest,2
ASG000d9ny,1,zebra,5
ASG000d9o7,1,zebra,3
ASG000d9ob,1,zebra,3
ASG000d9og,1,zebra,1
ASG000d9pm,2,wildebeest,2
ASG000d9pm,2,zebra,7
ASG000d9q2,1,zebra,3
ASG000d9qq,1,zebra,2
ASG000d9tc,1,giraffe,1
ASG000d9xk,1,hartebeest,3
ASG000dam9,1,gazelleThomsons,1
ASG000darr,1,gazelleGrants,1
ASG000db3i,1,hyenaSpotted,1
ASG000db3n,1,hyenaSpotted,1
ASG000db7t,1,gazelleGrants,2
ASG000dbau,1,gazelleGrants,2
ASG000dbc5,1,wildebeest,11-50
ASG000dbcr,1,zebra,5
ASG000dbdf,1,gazelleThomsons,3
ASG000dbds,1,gazelleThomsons,1
ASG000dbe0,1,gazelleThomsons,3
ASG000dbeq,1,gazelleThomsons,6
ASG000dbes,1,gazelleGrants,2
ASG000dbev,2,wildebeest,6
ASG000dbev,2,zebra,4
ASG000dbey,1,gazelleGrants,2
ASG000dbez,1,gazelleGrants,2
ASG000dbg0,1,impossible,
ASG000dbgu,1,zebra,3
ASG000dbh8,1,gazelleGrants,3
ASG000dbi6,1,hartebeest,2
ASG000dbi7,1,gazelleGrants,4
ASG000dbiu,1,gazelleGrants,1
ASG000dbj5,1,gazelleGrants,9
ASG000dbl2,1,zebra,9
ASG000dbl7,1,zebra,5
ASG000dblf,1,gazelleThomsons,1
ASG000dblg,1,gazelleGrants,6
ASG000dbmb,1,gazelleGrants,11-50
ASG000dbmp,1,wildebeest,11-50
ASG000dbng,1,gazelleThomsons,1
ASG000dbns,1,gazelleGrants,1
ASG000dc12,1,human,1
ASG000dcb7,2,buffalo,3
ASG000dcb7,2,otherBird,1
ASG000dcbh,1,buffalo,1
ASG000dcc7,1,warthog,1
ASG000dcds,1,buffalo,1
ASG000dcj9,1,guineaFowl,7
ASG000dck6,1,zebra,5
ASG000dcl6,1,porcupine,1
ASG000dcof,1,lionFemale,1
ASG000dcp4,1,zebra,2
ASG000dcz8,1,buffalo,1
ASG000ddmn,1,wildebeest,5
ASG000de99,1,human,1
ASG000dea3,1,wildebeest,4
ASG000dea6,1,wildebeest,1
ASG000deca,1,zebra,4
ASG000def3,1,wildebeest,1
ASG000deft,1,wildebeest,3
ASG000degd,1,wildebeest,2
ASG000degs,1,wildebeest,2
ASG000deh2,1,zebra,10
ASG000dehq,1,zebra,1
ASG000dein,1,wildebeest,5
ASG000dek8,1,wildebeest,6
ASG000dekp,2,wildebeest,1
ASG000dekp,2,zebra,1
ASG000dem5,1,wildebeest,1
ASG000dem7,1,wildebeest,2
ASG000demh,1,zebra,8
ASG000den4,1,wildebeest,3
ASG000deni,1,zebra,1
ASG000denj,1,wildebeest,1
ASG000denq,1,wildebeest,7
ASG000denv,1,wildebeest,6
ASG000deog,1,zebra,2
ASG000deqd,1,wildebeest,6
ASG000dero,1,wildebeest,6
ASG000derp,1,zebra,1
ASG000derz,1,wildebeest,2
ASG000detf,1,otherBird,1
ASG000deto,1,wildebeest,2
ASG000deuh,1,zebra,1
ASG000deux,1,zebra,2
ASG000devb,1,wildebeest,4
ASG000devm,1,wildebeest,1
ASG000dexz,1,wildebeest,8
ASG000dey0,1,wildebeest,1
ASG000dey1,1,wildebeest,5
ASG000deya,1,zebra,4
ASG000deye,1,impossible,
ASG000dezl,1,wildebeest,4
ASG000df05,1,wildebeest,2
ASG000df09,1,wildebeest,8
ASG000df0d,1,wildebeest,9
ASG000df0m,1,zebra,1
ASG000df0u,1,wildebeest,2
ASG000df0w,1,wildebeest,4
ASG000df10,1,wildebeest,3
ASG000df2e,1,zebra,1
ASG000df37,1,wildebeest,4
ASG000df3l,1,wildebeest,9
ASG000df4g,1,wildebeest,1
ASG000df4v,1,zebra,2
ASG000df69,1,zebra,4
ASG000df6k,1,wildebeest,1
ASG000df7y,1,wildebeest,11-50
ASG000df8d,1,wildebeest,1
ASG000df8h,1,wildebeest,1
ASG000df8w,1,wildebeest,1
ASG000df99,2,wildebeest,8
ASG000df99,2,zebra,5
ASG000df9b,2,gazelleGrants,3
ASG000df9b,2,wildebeest,11-50
ASG000df9i,1,wildebeest,11-50
ASG000df9j,1,wildebeest,9
ASG000df9s,1,zebra,9
ASG000dfa0,1,wildebeest,2
ASG000dfal,1,zebra,3
ASG000dfat,1,wildebeest,11-50
ASG000dfax,1,wildebeest,2
ASG000dfb3,1,wildebeest,3
ASG000dfbo,1,wildebeest,5
ASG000dfbr,1,wildebeest,2
ASG000dfc3,1,wildebeest,6
ASG000dfcv,1,wildebeest,11-50
ASG000dfd0,1,wildebeest,2
ASG000dfd9,1,wildebeest,11-50
ASG000dfdx,1,zebra,3
ASG000dfe4,1,wildebeest,6
ASG000dfe6,1,wildebeest,1
ASG000dfe8,2,wildebeest,6
ASG000dfe8,2,zebra,6
ASG000dfem,1,zebra,11-50
ASG000dfen,1,wildebeest,11-50
ASG000dfez,2,wildebeest,1
ASG000dfez,2,zebra,4
ASG000dffj,1,wildebeest,6
ASG000dffl,1,gazelleGrants,1
ASG000dffw,1,wildebeest,11-50
ASG000dffy,1,wildebeest,7
ASG000dfg7,1,gazelleGrants,1
ASG000dfgu,1,wildebeest,2
ASG000dfgv,1,warthog,1
ASG000dfhy,1,warthog,1
ASG000dfj8,1,wildebeest,11-50
ASG000dfjv,1,wildebeest,6
ASG000dfkt,1,wildebeest,11-50
ASG000dfl7,1,wildebeest,11-50
ASG000dfm5,1,zebra,2
ASG000dfme,1,wildebeest,4
ASG000dfmp,1,wildebeest,3
ASG000dfn0,1,wildebeest,5
ASG000dfn9,1,elephant,1
ASG000dfno,1,elephant,1
ASG000dfnw,1,elephant,1
ASG000dfpa,1,elephant,1
ASG000dfq0,1,elephant,3
ASG000dfq7,1,elephant,2
ASG000dg8x,1,human,1
ASG000dgcb,1,zebra,2
ASG000dgdy,1,wildebeest,5
ASG000dgf0,1,wildebeest,1
ASG000dh6d,1,wildebeest,7
ASG000dh6p,1,zebra,2
ASG000dh74,1,elephant,1
ASG000dh7u,1,eland,1
ASG000dh86,1,eland,1
ASG000dh8r,1,eland,1
ASG000dha3,1,eland,1
ASG000dhai,1,elephant,2
ASG000dhax,1,eland,1
ASG000dhbc,1,eland,1
ASG000dhci,1,wildebeest,1
ASG000dhdj,1,impossible,
ASG000dhe6,1,elephant,1
ASG000dhih,1,wildebeest,5
ASG000dhn0,1,wildebeest,4
ASG000dhn8,2,wildebeest,5
ASG000dhn8,2,zebra,2
ASG000dhpb,1,wildebeest,1
ASG000dhpi,2,wildebeest,3
ASG000dhpi,2,zebra,6
ASG000dhpl,1,wildebeest,6
ASG000dhq2,1,wildebeest,4
ASG000dhqh,1,wildebeest,11-50
ASG000dhqw,1,wildebeest,4
ASG000dhsw,1,wildebeest,6
ASG000dhti,1,zebra,6
ASG000dhto,1,zebra,1
ASG000dhua,1,wildebeest,4
ASG000dhvn,1,zebra,5
ASG000dhvt,1,zebra,11-50
ASG000dhvy,1,wildebeest,2
ASG000dhx0,1,wildebeest,7
ASG000dhyb,1,wildebeest,2
ASG000dhyd,1,wildebeest,3
ASG000dhyx,1,wildebeest,4
ASG000dhzg,1,wildebeest,2
ASG000di15,1,wildebeest,3
ASG000di1j,1,zebra,8
ASG000di1q,1,wildebeest,6
ASG000di5c,1,zebra,11-50
ASG000di62,1,gazelleThomsons,3
ASG000di6h,1,gazelleThomsons,5
ASG000di6k,1,zebra,2
ASG000di6z,1,zebra,1
ASG000di7b,1,hyenaSpotted,1
ASG000di7g,1,gazelleThomsons,1
ASG000di7l,1,zebra,4
ASG000di7v,1,gazelleThomsons,2
ASG000di8b,1,gazelleThomsons,4
ASG000di8h,1,zebra,2
ASG000di9y,1,gazelleThomsons,2
ASG000dic0,1,zebra,1
ASG000dic3,1,gazelleThomsons,4
ASG000dic7,1,gazelleThomsons,7
ASG000dicg,1,human,1
ASG000dick,1,zebra,5
ASG000dicn,1,gazelleThomsons,1
ASG000did1,1,zebra,1
ASG000didu,1,gazelleThomsons,5
ASG000dien,1,zebra,1
ASG000difh,1,zebra,1
ASG000digw,1,otherBird,1
ASG000dih8,1,zebra,1
ASG000diha,1,gazelleThomsons,4
ASG000dihh,1,zebra,1
ASG000dijk,1,zebra,4
ASG000dike,2,wildebeest,1
ASG000dike,2,zebra,5
ASG000diku,1,eland,2
ASG000dikv,1,zebra,5
ASG000dild,1,eland,2
ASG000dili,1,zebra,2
ASG000dilu,1,guineaFowl,1
ASG000dim1,1,warthog,1
ASG000dimo,1,giraffe,1
ASG000din7,1,human,1
ASG000dioz,1,hippopotamus,1
ASG000dip0,1,baboon,1
ASG000dipb,1,hippopotamus,1
ASG000dire,1,warthog,1
ASG000dis5,1,hippopotamus,1
ASG000dis6,1,hippopotamus,1
ASG000dis9,1,hippopotamus,1
ASG000disk,1,hippopotamus,1
ASG000dizu,1,warthog,2
ASG000dj1t,1,giraffe,1
ASG000dj6g,1,zebra,2
ASG000dj7w,1,wildebeest,3
ASG000dj8z,1,giraffe,1
ASG000djgf,1,giraffe,3
ASG000djji,1,topi,1
ASG000djoa,1,topi,1
ASG000djrq,1,giraffe,1
ASG000djvh,1,zebra,1
ASG000djx2,1,wildebeest,1
ASG000djx9,1,buffalo,1
ASG000djz4,2,wildebeest,1
ASG000djz4,2,zebra,2
ASG000dk0a,1,buffalo,1
ASG000dk3s,1,buffalo,3
ASG000dkaw,1,zebra,2
ASG000dkjr,1,zebra,1
ASG000dkk8,1,zebra,2
ASG000dkrr,1,wildebeest,2
ASG000dlaq,1,otherBird,1
ASG000dlax,1,zebra,1
ASG000dlr7,1,wildebeest,3
ASG000dlyx,1,wildebeest,4
ASG000dm1u,1,wildebeest,2
ASG000dn8k,1,human,1
ASG000dnxl,1,zebra,4
ASG000dnyr,1,zebra,1
ASG000dnz4,1,zebra,2
ASG000dnzi,1,gazelleGrants,6
ASG000do08,1,gazelleThomsons,2
ASG000do1c,2,otherBird,1
ASG000do1c,2,zebra,2
ASG000do1w,1,zebra,1
ASG000do2h,1,gazelleGrants,1
ASG000do3d,1,zebra,5
ASG000do41,1,hartebeest,1
ASG000do4y,1,gazelleGrants,1
ASG000do6k,1,gazelleGrants,1
ASG000do79,1,zebra,4
ASG000do7s,1,zebra,10
ASG000do7y,1,gazelleGrants,6
ASG000do8b,1,zebra,3
ASG000do8v,1,zebra,7
ASG000do93,1,zebra,4
ASG000do9n,1,zebra,9
ASG000doa2,1,gazelleThomsons,1
ASG000doa6,1,zebra,3
ASG000dod9,1,gazelleGrants,2
ASG000dodb,1,gazelleThomsons,3
ASG000doe8,2,wildebeest,11-50
ASG000doe8,2,zebra,11-50
ASG000doeh,1,zebra,1
ASG000doeu,1,aardwolf,1
ASG000dofk,1,zebra,1
ASG000dofm,1,zebra,3
ASG000dofw,1,zebra,2
ASG000dosc,1,wildebeest,4
ASG000dosr,1,wildebeest,1
ASG000dote,1,wildebeest,2
ASG000doto,1,wildebeest,3
ASG000doyf,1,human,1
ASG000dp0f,1,wildebeest,8
ASG000dp37,1,zebra,2
ASG000dp3f,1,wildebeest,8
ASG000dp3g,1,wildebeest,2
ASG000dp3o,1,wildebeest,5
ASG000dp49,1,wildebeest,3
ASG000dp4r,1,wildebeest,7
ASG000dp6j,1,wildebeest,6
ASG000dpcx,1,wildebeest,3
ASG000dpjo,1,wildebeest,6
ASG000dpmr,1,wildebeest,6
ASG000dpmt,1,zebra,3
ASG000dpo3,1,wildebeest,11-50
ASG000dpp1,1,wildebeest,7
ASG000dpsb,1,wildebeest,7
ASG000dpt3,1,wildebeest,3
ASG000dpto,1,wildebeest,11-50
ASG000dpu4,1,wildebeest,3
ASG000dpu8,1,wildebeest,8
ASG000dpwy,1,wildebeest,3
ASG000dpy3,1,wildebeest,6
ASG000dpy7,1,wildebeest,11-50
ASG000dpyi,1,reedbuck,1
ASG000dpyx,1,zebra,1
ASG000dq1b,1,otherBird,1
ASG000dq6s,1,eland,1
ASG000dq7w,1,wildebeest,11-50
ASG000dqa9,1,otherBird,1
ASG000dqfk,2,wildebeest,11-50
ASG000dqfk,2,zebra,5
ASG000dqhx,1,wildebeest,3
ASG000dqjv,2,wildebeest,11-50
ASG000dqjv,2,zebra,1
ASG000dqlc,1,wildebeest,11-50
ASG000dqmw,1,otherBird,1
ASG000dqng,2,wildebeest,4
ASG000dqng,2,zebra,1
ASG000dqp4,1,wildebeest,11-50
ASG000dqre,2,buffalo,1
ASG000dqre,2,otherBird,4
ASG000dqrn,1,otherBird,1
ASG000dqsm,1,wildebeest,11-50
ASG000dqtm,1,wildebeest,11-50
ASG000dqwd,1,zebra,1
ASG000dqy4,2,wildebeest,11-50
ASG000dqy4,2,zebra,7
ASG000dr0e,1,elephant,2
ASG000dr17,1,wildebeest,5
ASG000dr3z,1,wildebeest,11-50
ASG000dr99,1,warthog,1
ASG000drcn,1,wildebeest,4
ASG000drdr,1,wildebeest,7
ASG000drs3,1,wildebeest,11-50
ASG000drut,1,buffalo,3
ASG000drv0,1,hartebeest,3
ASG000drvq,1,wildebeest,6
ASG000drwt,1,wildebeest,11-50
ASG000drwv,1,zebra,2
ASG000drxe,1,wildebeest,6
ASG000drxj,1,wildebeest,11-50
ASG000dryb,1,wildebeest,11-50
ASG000dryq,1,zebra,3
ASG000dryv,1,giraffe,1
ASG000dryx,1,impala,1
ASG000drza,1,wildebeest,11-50
ASG000drze,1,impala,1
ASG000drzf,1,impala,1
ASG000drzj,1,hartebeest,1
ASG000ds1d,1,buffalo,4
ASG000ds2a,1,buffalo,1
ASG000ds2x,1,zebra,2
ASG000ds3d,1,zebra,1
ASG000ds4x,1,wildebeest,11-50
ASG000ds5c,1,wildebeest,5
ASG000ds5l,1,zebra,11-50
ASG000ds6e,1,zebra,1
ASG000ds6u,1,hartebeest,1
ASG000ds7l,2,wildebeest,6
ASG000ds7l,2,zebra,3
ASG000ds83,1,buffalo,1
ASG000ds87,1,hyenaSpotted,1
ASG000ds9h,1,zebra,8
ASG000dsa4,1,hyenaSpotted,1
ASG000dsaj,1,wildebeest,11-50
ASG000dsb4,1,buffalo,3
ASG000dsbl,1,zebra,2
ASG000dsbq,1,wildebeest,11-50
ASG000dsbu,1,wildebeest,11-50
ASG000dscb,1,impossible,
ASG000dscj,1,hyenaSpotted,1
ASG000dsco,1,wildebeest,11-50
ASG000dsd9,1,wildebeest,1
ASG000dseh,1,wildebeest,4
ASG000dsfk,1,wildebeest,4
ASG000dsgz,1,zebra,2
ASG000dsh6,1,wildebeest,5
ASG000dsho,1,wildebeest,11-50
ASG000dsil,1,wildebeest,11-50
ASG000dslf,1,wildebeest,11-50
ASG000dsmn,1,hyenaSpotted,1
ASG000dsmu,1,zebra,6
ASG000dsnb,1,wildebeest,11-50
ASG000dspb,1,zebra,4
ASG000dsq8,1,wildebeest,1
ASG000dsqo,1,wildebeest,11-50
ASG000dsrp,1,wildebeest,10
ASG000dsss,1,wildebeest,11-50
ASG000dsv5,1,wildebeest,4
ASG000dt02,1,wildebeest,8
ASG000dt8r,1,wildebeest,1
ASG000dt9r,2,wildebeest,3
ASG000dt9r,2,zebra,2
ASG000dte0,1,warthog,3
ASG000dtfv,1,zebra,2
ASG000dthh,1,wildebeest,1
ASG000dtut,1,wildebeest,3
ASG000dtxi,1,wildebeest,1
ASG000du1v,1,warthog,3
ASG000du3r,1,wildebeest,5
ASG000du65,1,gazelleGrants,1
ASG000du8s,1,wildebeest,1
ASG000du9a,1,giraffe,1
ASG000du9m,1,zebra,2
ASG000duae,1,wildebeest,8
ASG000duaz,1,wildebeest,3
ASG000dub3,1,wildebeest,4
ASG000dub7,1,human,2
ASG000duba,1,wildebeest,2
ASG000dubd,1,wildebeest,3
ASG000dubo,1,wildebeest,10
ASG000dubr,1,gazelleThomsons,1
ASG000dubv,1,wildebeest,4
ASG000ducc,1,hyenaSpotted,2
ASG000ducw,1,gazelleGrants,1
ASG000ducz,1,wildebeest,2
ASG000dud1,1,warthog,2
ASG000dud3,1,wildebeest,3
ASG000dud7,1,wildebeest,11-50
ASG000dudh,1,wildebeest,2
ASG000dudt,1,wildebeest,3
ASG000duen,1,buffalo,1
ASG000duey,1,hartebeest,1
ASG000dufm,1,buffalo,7
ASG000duiz,1,warthog,1
ASG000dujl,1,wildebeest,11-50
ASG000dv16,1,zebra,1
ASG000dv6e,1,human,1
ASG000dv9b,1,wildebeest,4
ASG000dv9g,1,wildebeest,1
ASG000dv9s,1,wildebeest,9
ASG000dval,1,wildebeest,1
ASG000dvbd,1,wildebeest,9
ASG000dvc6,1,wildebeest,2
ASG000dvcn,1,hyenaSpotted,1
ASG000dvcs,1,wildebeest,1
ASG000dvcx,1,wildebeest,1
ASG000dvdy,1,wildebeest,1
ASG000dvep,1,zebra,5
ASG000dvfi,1,zebra,1
ASG000dvg4,1,zebra,1
ASG000dvil,1,zebra,2
ASG000dvj8,1,giraffe,1
ASG000dvj9,1,hartebeest,1
ASG000dvku,1,zebra,1
ASG000dvm6,1,elephant,3
ASG000dvmr,1,warthog,1
ASG000dvni,1,warthog,1
ASG000dvo3,1,aardvark,1
ASG000dvob,1,impala,1
ASG000dvok,1,zebra,1
ASG000dvp5,1,zebra,2
ASG000dvp8,1,zebra,4
ASG000dvq1,1,warthog,2
ASG000dvt7,1,zebra,2
ASG000dvtv,1,zebra,3
ASG000dvuc,1,zebra,2
ASG000dvuf,1,zebra,1
ASG000dvv4,1,zebra,2
ASG000dvve,1,zebra,1
ASG000dvw0,1,zebra,1
ASG000dvwy,1,zebra,3
ASG000dvx3,1,wildebeest,1
ASG000dvzo,1,wildebeest,1
ASG000dvzq,1,giraffe,2
ASG000dvzs,1,zebra,1
ASG000dw02,1,wildebeest,5
ASG000dw11,1,topi,1
ASG000dw1z,1,zebra,2
ASG000dw28,1,zebra,1
ASG000dw2i,1,topi,1
ASG000dw2s,1,wildebeest,1
ASG000dw3b,1,zebra,1
ASG000dw3v,1,wildebeest,3
ASG000dw4m,1,zebra,1
ASG000dw4z,1,zebra,2
ASG000dw5r,1,zebra,1
ASG000dw69,1,zebra,1
ASG000dw6n,1,zebra,5
ASG000dw7l,1,zebra,11-50
ASG000dw82,1,zebra,2
ASG000dw8b,1,hartebeest,1
ASG000dw8f,1,hartebeest,1
ASG000dw8m,1,topi,1
ASG000dw8z,1,zebra,2
ASG000dw9p,1,guineaFowl,1
ASG000dwal,1,guineaFowl,1
ASG000dwb3,1,hartebeest,1
ASG000dwbz,1,wildebeest,11-50
ASG000dwco,1,hartebeest,1
ASG000dwd6,1,hartebeest,1
ASG000dwd8,1,guineaFowl,9
ASG000dwee,1,guineaFowl,4
ASG000dwen,1,hartebeest,1
ASG000dwev,1,hyenaSpotted,1
ASG000dwf2,1,hartebeest,1
ASG000dwgn,1,hartebeest,1
ASG000dwh0,1,hartebeest,1
ASG000dwj1,1,guineaFowl,4
ASG000dwk2,1,buffalo,1
ASG000dwl2,1,dikDik,1
ASG000dwla,1,reedbuck,1
ASG000dwlc,1,buffalo,11-50
ASG000dwnu,1,lionMale,1
ASG000dwnx,1,wildebeest,1
ASG000dwpz,2,wildebeest,7
ASG000dwpz,2,zebra,1
ASG000dwr0,2,wildebeest,1
ASG000dwr0,2,zebra,2
ASG000dwr7,1,wildebeest,2
ASG000dwr9,1,warthog,1
ASG000dws6,1,wildebeest,4
ASG000dwsp,1,wildebeest,1
ASG000dwsq,1,wildebeest,5
ASG000dwss,1,wildebeest,1
ASG000dwte,1,wildebeest,1
ASG000dwu1,2,otherBird,1
ASG000dwu1,2,wildebeest,6
ASG000dwwm,1,zebra,2
ASG000dwwu,1,wildebeest,11-50
ASG000dwx0,1,giraffe,1
ASG000dwxd,1,wildebeest,2
ASG000dwxk,1,wildebeest,8
ASG000dwy4,1,wildebeest,6
ASG000dwyf,1,zebra,6
ASG000dwyi,1,zebra,1
ASG000dwyw,1,wildebeest,1
ASG000dwz7,1,zebra,2
ASG000dx58,1,warthog,2
ASG000dx5k,1,buffalo,4
ASG000dxge,1,human,1
ASG000dy0b,1,buffalo,4
ASG000dyo1,1,buffalo,7
ASG000dysp,1,impossible,
ASG000dyte,1,zebra,2
ASG000dyu4,1,jackal,1
ASG000dyui,1,giraffe,1
ASG000dyvw,1,impala,1
ASG000dywy,1,warthog,1
ASG000dyxb,1,human,1
ASG000dyxn,1,giraffe,1
ASG000dyyj,1,impala,1
